year,event,value
1968,Hockey,19
1948,Rowing,19
1976,Alpine Skiing,19
1972,Swimming,19
1920,Boxing,19
1992,Swimming,19
1980,Swimming,19
1956,Rowing,19
2004,Rhythmic Gymnastics,19
1968,Figure Skating,19
1992,Swimming,19
1988,Cycling,19
1960,Swimming,19
1976,Athletics,19
2016,Swimming,19
1952,Boxing,19
1972,Cycling,19
1932,Swimming,19
1992,Athletics,19
1988,Athletics,19
1952,Alpine Skiing,19
1984,Swimming,19
2008,Swimming,19
1932,Swimming,19
1924,Diving,19
2012,Diving,19
2004,Swimming,19
2008,Modern Pentathlon,19
1972,Gymnastics,19
1960,Football,19
2008,Athletics,19
1984,Swimming,19
2008,Table Tennis,19
1996,Weightlifting,19
1996,Athletics,19
1988,Alpine Skiing,19
2004,Swimming,19
1992,Athletics,19
1994,Ski Jumping,19
1964,Sailing,19
2016,Water Polo,19
2004,Swimming,19
2006,Ice Hockey,19
1924,Cycling,19
2016,Swimming,19
1996,Athletics,19
2014,Figure Skating,19
1948,Swimming,19
2012,Cycling,19
1960,Cycling,19
2012,Athletics,19
1920,Athletics,19
1996,Gymnastics,19
1988,Swimming,19
1992,Swimming,19
1972,Swimming,19
1984,Rowing,19
2016,Swimming,19
2016,Athletics,19
2004,Diving,19
1980,Football,19
1994,Alpine Skiing,19
1976,Equestrianism,19
1924,Swimming,19
1984,Fencing,19
2016,Gymnastics,19
1996,Swimming,19
1968,Cycling,19
1996,Tennis,19
1960,Gymnastics,19
1992,Football,19
1980,Boxing,19
1984,Boxing,19
1948,Football,19
1968,Boxing,19
2016,Weightlifting,19
1964,Cycling,19
1992,Swimming,19
1996,Canoeing,19
1964,Cycling,19
1928,Water Polo,19
1988,Cycling,19
2000,Boxing,19
2010,Snowboarding,19
2008,Athletics,19
1984,Swimming,19
1984,Athletics,19
1976,Rowing,19
1952,Swimming,19
2008,Cycling,19
1920,Wrestling,19
2008,Rowing,19
1956,Canoeing,19
1984,Fencing,19
2000,Football,19
2000,Gymnastics,19
1972,Shooting,19
2000,Table Tennis,19
2000,Baseball,19
1928,Cycling,19
1992,Canoeing,19
2010,Ice Hockey,19
1976,Archery,19
1994,Nordic Combined,19
1912,Athletics,19
1936,Swimming,19
2010,Alpine Skiing,19
1924,Gymnastics,19
1992,Athletics,19
1968,Football,19
2000,Swimming,19
2008,Wrestling,19
1968,Football,19
1976,Swimming,19
2004,Athletics,19
2012,Gymnastics,19
1996,Rowing,19
1972,Gymnastics,19
1968,Athletics,19
1984,Ice Hockey,19
1932,Athletics,19
1928,Swimming,19
1976,Ice Hockey,19
1996,Gymnastics,19
1964,Water Polo,19
1972,Swimming,19
2008,Basketball,19
1968,Alpine Skiing,19
2012,Archery,19
1988,Sailing,19
1996,Gymnastics,19
1984,Swimming,19
1952,Football,19
2002,Short Track Speed Skating,19
2008,Weightlifting,19
1976,Rowing,19
1996,Canoeing,19
2000,Swimming,19
1928,Wrestling,19
1972,Swimming,19
1988,Gymnastics,19
1984,Rowing,19
2000,Judo,19
1988,Tennis,19
1976,Wrestling,19
1964,Hockey,19
1980,Swimming,19
1996,Swimming,19
2008,Rhythmic Gymnastics,19
1952,Alpine Skiing,19
1976,Boxing,19
1988,Cycling,19
1936,Boxing,19
1988,Cycling,19
1932,Boxing,19
1988,Swimming,19
2012,Weightlifting,19
2008,Table Tennis,19
2012,Swimming,19
2016,Swimming,19
2012,Tennis,19
2012,Boxing,19
1992,Boxing,19
1992,Judo,19
2000,Swimming,19
1908,Gymnastics,19
1984,Fencing,19
1964,Speed Skating,19
2000,Swimming,19
1972,Swimming,19
2010,Snowboarding,19
1920,Gymnastics,19
2002,Luge,19
1988,Alpine Skiing,19
2016,Cycling,19
2004,Weightlifting,19
2012,Athletics,19
2016,Athletics,19
2008,Sailing,19
1980,Boxing,19
2012,Weightlifting,19
2016,Athletics,19
1976,Wrestling,19
1998,Biathlon,19
1988,Swimming,19
1928,Ski Jumping,19
2016,Diving,19
1968,Ice Hockey,19
1908,Gymnastics,19
2000,Gymnastics,19
2000,Football,19
2004,Athletics,19
2016,Gymnastics,19
2008,Canoeing,19
2000,Tennis,19
2012,Boxing,19
1984,Boxing,19
1964,Boxing,19
1984,Athletics,19
1952,Canoeing,19
1928,Athletics,19
1968,Swimming,19
1952,Figure Skating,19
1960,Boxing,19
1994,Figure Skating,19
1976,Speed Skating,19
1924,Rowing,19
1972,Athletics,19
1948,Water Polo,19
1968,Athletics,19
2000,Athletics,19
1972,Fencing,19
1960,Gymnastics,19
2016,Football,19
2004,Baseball,19
1952,Cycling,19
2000,Swimming,19
1984,Swimming,19
1968,Swimming,19
1980,Rowing,19
1968,Athletics,19
1996,Rowing,19
1968,Rowing,19
1984,Swimming,19
1996,Athletics,19
1980,Gymnastics,19
1984,Football,19
1968,Football,19
1988,Cycling,19
1996,Swimming,19
1992,Judo,19
2000,Athletics,19
1976,Alpine Skiing,19
1924,Water Polo,19
1968,Water Polo,19
1984,Weightlifting,19
2004,Swimming,19
2000,Rowing,19
2006,Ski Jumping,19
2012,Athletics,19
1992,Handball,19
1976,Canoeing,19
2004,Swimming,19
2004,Swimming,19
2000,Athletics,19
2008,Swimming,19
1972,Rowing,19
1992,Volleyball,19
1980,Athletics,19
1908,Athletics,19
1920,Rowing,19
1956,Swimming,19
1936,Cycling,19
1968,Swimming,19
1968,Athletics,19
1936,Cycling,19
2008,Swimming,19
2004,Athletics,19
1984,Swimming,19
1988,Diving,19
2006,Curling,19
1976,Hockey,19
1972,Volleyball,19
1936,Diving,19
1998,Ice Hockey,19
1920,Athletics,19
2008,Archery,19
2016,Swimming,19
1964,Hockey,19
2016,Athletics,19
2016,Athletics,19
1924,Swimming,19
1960,Figure Skating,19
1992,Figure Skating,19
1984,Football,19
1964,Speed Skating,19
1980,Water Polo,19
1992,Athletics,19
1996,Athletics,19
1984,Handball,19
1972,Swimming,19
1972,Gymnastics,19
1920,Athletics,19
2010,Curling,19
1996,Judo,19
1924,Boxing,19
2008,Rhythmic Gymnastics,19
1992,Rowing,19
1964,Rowing,19
2000,Swimming,19
2004,Athletics,19
1964,Volleyball,19
1988,Equestrianism,19
2002,Speed Skating,19
1988,Volleyball,19
1984,Cycling,19
1980,Boxing,19
2012,Football,19
1968,Football,19
2012,Taekwondo,19
1928,Athletics,19
1906,Gymnastics,19
1992,Athletics,19
2014,Figure Skating,19
2016,Gymnastics,19
2004,Swimming,19
1932,Athletics,19
2010,Freestyle Skiing,19
1928,Rowing,19
2000,Athletics,19
2012,Swimming,19
1972,Swimming,19
2000,Gymnastics,19
1972,Canoeing,19
1968,Athletics,19
1992,Athletics,19
1992,Judo,19
2016,Athletics,19
2010,Cross Country Skiing,19
1948,Speed Skating,19
1988,Football,19
1992,Athletics,19
1924,Football,19
1992,Weightlifting,19
1992,Athletics,19
2012,Athletics,19
1972,Boxing,19
1968,Boxing,19
1972,Boxing,19
2000,Athletics,19
1988,Luge,19
1952,Ice Hockey,19
2000,Tennis,19
1912,Athletics,19
1996,Badminton,19
1992,Athletics,19
2008,Taekwondo,19
1996,Athletics,19
1988,Boxing,19
1988,Swimming,19
1996,Basketball,19
1968,Hockey,19
2016,Gymnastics,19
1936,Boxing,19
1976,Swimming,19
1948,Figure Skating,19
1980,Swimming,19
2004,Taekwondo,19
1976,Canoeing,19
1988,Athletics,19
1996,Athletics,19
1992,Athletics,19
2012,Football,19
1960,Swimming,19
2002,Speed Skating,19
1996,Baseball,19
2008,Judo,19
1936,Speed Skating,19
1932,Athletics,19
2000,Swimming,19
1992,Swimming,19
1972,Nordic Combined,19
1996,Football,19
2000,Rhythmic Gymnastics,19
1988,Basketball,19
1988,Volleyball,19
2004,Swimming,19
1936,Speed Skating,19
1968,Ski Jumping,19
1956,Basketball,19
2000,Gymnastics,19
2006,Alpine Skiing,19
1980,Rowing,19
1992,Archery,19
2016,Swimming,19
1964,Weightlifting,19
2000,Football,19
1984,Rowing,19
2004,Rowing,19
2008,Tennis,19
2000,Boxing,19
2008,Swimming,19
1976,Swimming,19
2012,Rhythmic Gymnastics,19
1984,Swimming,19
2012,Football,19
1972,Basketball,19
1988,Swimming,19
1992,Athletics,19
2012,Athletics,19
1992,Athletics,19
2012,Football,19
1996,Boxing,19
2012,Athletics,19
2008,Handball,19
1960,Boxing,19
2004,Fencing,19
1976,Luge,19
2014,Snowboarding,19
2004,Swimming,19
1996,Shooting,19
2004,Rowing,19
1992,Athletics,19
1992,Volleyball,19
1972,Boxing,19
1984,Water Polo,19
2016,Athletics,19
1992,Shooting,19
1992,Basketball,19
1956,Athletics,19
2016,Rowing,19
1968,Swimming,19
2016,Handball,19
2004,Athletics,19
1964,Swimming,19
2004,Synchronized Swimming,19
1980,Cross Country Skiing,19
1928,Diving,19
1964,Luge,19
2016,Athletics,19
1908,Athletics,19
1984,Rowing,19
2004,Athletics,19
1992,Athletics,19
1996,Athletics,19
1976,Rowing,19
1980,Ski Jumping,19
1984,Swimming,19
2006,Ice Hockey,19
1988,Swimming,19
2008,Boxing,19
1936,Athletics,19
1988,Tennis,19
2004,Swimming,19
2012,Athletics,19
2004,Gymnastics,19
2000,Badminton,19
2012,Diving,19
1980,Athletics,19
2004,Boxing,19
1988,Athletics,19
2016,Judo,19
2000,Judo,19
2008,Swimming,19
1988,Swimming,19
1980,Wrestling,19
2016,Swimming,19
2004,Weightlifting,19
1996,Judo,19
2008,Basketball,19
1956,Gymnastics,19
1968,Cycling,19
1964,Swimming,19
1992,Hockey,19
1952,Figure Skating,19
1924,Boxing,19
1952,Boxing,19
1960,Cycling,19
1936,Canoeing,19
2006,Curling,19
1928,Cycling,19
2016,Swimming,19
1936,Swimming,19
1972,Swimming,19
1904,Gymnastics,19
1956,Rowing,19
2000,Swimming,19
1988,Boxing,19
1980,Boxing,19
1976,Figure Skating,19
1980,Wrestling,19
1960,Cycling,19
1976,Gymnastics,19
1994,Cross Country Skiing,19
1956,Athletics,19
2016,Handball,19
1956,Ice Hockey,19
1956,Figure Skating,19
1992,Biathlon,19
1972,Swimming,19
1972,Swimming,19
1992,Archery,19
1998,Short Track Speed Skating,19
2016,Swimming,19
1980,Canoeing,19
1976,Cycling,19
2008,Athletics,19
2012,Athletics,19
1992,Athletics,19
2004,Swimming,19
1988,Athletics,19
1984,Volleyball,19
1996,Cycling,19
1972,Swimming,19
1968,Weightlifting,19
1928,Swimming,19
1964,Fencing,19
1960,Football,19
1980,Canoeing,19
1928,Wrestling,19
1924,Rowing,19
2012,Football,19
1992,Football,19
1908,Gymnastics,19
1960,Ski Jumping,19
1952,Gymnastics,19
1912,Gymnastics,19
1960,Swimming,19
1928,Swimming,19
2000,Swimming,19
1912,Swimming,19
1952,Water Polo,19
1976,Athletics,19
1952,Boxing,19
1988,Rowing,19
1964,Boxing,19
1996,Canoeing,19
1964,Alpine Skiing,19
1984,Swimming,19
1964,Speed Skating,19
2008,Weightlifting,19
1976,Swimming,19
1992,Baseball,19
2008,Cycling,19
1964,Swimming,19
1988,Tennis,19
1956,Alpine Skiing,19
1972,Swimming,19
1968,Figure Skating,19
2016,Rowing,19
1988,Swimming,19
1988,Ice Hockey,19
1932,Swimming,19
1988,Judo,19
1994,Nordic Combined,19
1912,Rowing,19
1996,Synchronized Swimming,19
2004,Athletics,19
1980,Boxing,19
1988,Sailing,19
1988,Swimming,19
1948,Swimming,19
2012,Synchronized Swimming,19
1920,Boxing,19
1972,Athletics,19
2008,Swimming,19
1912,Tennis,19
1936,Sailing,19
2012,Football,19
2000,Hockey,19
2002,Short Track Speed Skating,19
1956,Fencing,19
1996,Baseball,19
1988,Wrestling,19
1996,Gymnastics,19
1980,Weightlifting,19
1912,Gymnastics,19
1972,Athletics,19
1988,Football,19
1936,Athletics,19
1928,Art Competitions,19
1960,Swimming,19
1968,Gymnastics,19
1992,Boxing,19
1924,Athletics,19
2016,Athletics,19
2008,Football,19
1936,Athletics,19
1964,Athletics,19
2016,Athletics,19
2004,Swimming,19
2000,Handball,19
2010,Freestyle Skiing,19
1988,Nordic Combined,19
1952,Basketball,19
1996,Boxing,19
1968,Boxing,19
1994,Speed Skating,19
1988,Swimming,19
1984,Figure Skating,19
1992,Athletics,19
1988,Athletics,19
1956,Swimming,19
1988,Swimming,19
1992,Handball,19
1968,Nordic Combined,19
2008,Basketball,19
1908,Football,19
1952,Diving,19
2002,Short Track Speed Skating,19
1936,Speed Skating,19
1988,Ice Hockey,19
1992,Swimming,19
2010,Cross Country Skiing,19
1948,Boxing,19
1984,Fencing,19
1976,Cycling,19
2010,Snowboarding,19
1992,Judo,19
2000,Athletics,19
2008,Athletics,19
1964,Canoeing,19
1984,Athletics,19
2004,Football,19
2004,Boxing,19
2008,Football,19
1980,Football,19
1960,Athletics,19
1988,Swimming,19
1964,Ice Hockey,19
2010,Snowboarding,19
1976,Canoeing,19
1924,Boxing,19
2012,Gymnastics,19
1984,Rowing,19
2008,Hockey,19
2006,Alpine Skiing,19
2000,Sailing,19
1980,Volleyball,19
1972,Swimming,19
2016,Badminton,19
1980,Rowing,19
2000,Athletics,19
1976,Alpine Skiing,19
2014,Freestyle Skiing,19
2016,Swimming,19
1984,Boxing,19
1988,Athletics,19
1992,Swimming,19
1920,Boxing,19
1912,Cycling,19
1912,Gymnastics,19
1912,Athletics,19
1976,Athletics,19
1964,Alpine Skiing,19
1924,Athletics,19
1988,Judo,19
2012,Athletics,19
2014,Freestyle Skiing,19
2002,Figure Skating,19
1988,Alpine Skiing,19
1996,Baseball,19
2004,Athletics,19
2014,Alpine Skiing,19
2008,Rowing,19
1996,Football,19
1952,Figure Skating,19
1996,Diving,19
1972,Gymnastics,19
2016,Badminton,19
1952,Alpine Skiing,19
2004,Football,19
1968,Alpine Skiing,19
2012,Swimming,19
2004,Wrestling,19
2004,Athletics,19
1984,Cycling,19
1980,Shooting,19
1996,Sailing,19
1996,Sailing,19
2006,Cross Country Skiing,19
1912,Athletics,19
1964,Swimming,19
1980,Football,19
1992,Luge,19
1956,Figure Skating,19
2016,Diving,19
2012,Gymnastics,19
1972,Athletics,19
1936,Athletics,19
1964,Alpine Skiing,19
1928,Boxing,19
1968,Swimming,19
1936,Handball,19
1984,Sailing,19
1996,Football,19
2016,Hockey,19
2004,Wrestling,19
2004,Swimming,19
1972,Boxing,19
1952,Athletics,19
1988,Athletics,19
2008,Athletics,19
1996,Canoeing,19
1980,Athletics,19
1908,Fencing,19
1956,Fencing,19
2016,Weightlifting,19
1936,Gymnastics,19
1998,Figure Skating,19
2016,Tennis,19
2010,Ice Hockey,19
1988,Canoeing,19
2000,Boxing,19
1968,Volleyball,19
2006,Figure Skating,19
2008,Athletics,19
1994,Ski Jumping,19
1920,Cycling,19
2004,Tennis,19
1972,Alpine Skiing,19
1968,Athletics,19
1992,Rhythmic Gymnastics,19
2004,Football,19
1996,Athletics,19
1948,Athletics,19
2008,Table Tennis,19
1964,Alpine Skiing,19
1960,Figure Skating,19
1972,Cross Country Skiing,19
2000,Athletics,19
1932,Swimming,19
1984,Wrestling,19
2016,Modern Pentathlon,19
1964,Cycling,19
1952,Swimming,19
1976,Archery,19
1996,Volleyball,19
1952,Figure Skating,19
1976,Judo,19
1992,Swimming,19
1964,Swimming,19
1920,Athletics,19
1960,Rowing,19
1976,Athletics,19
1948,Swimming,19
1968,Boxing,19
1992,Tennis,19
2004,Tennis,19
2008,Weightlifting,19
1956,Swimming,19
1984,Speed Skating,19
2004,Weightlifting,19
1980,Judo,19
1992,Figure Skating,19
2000,Diving,19
2016,Weightlifting,19
1964,Diving,19
1968,Boxing,19
1976,Boxing,19
1964,Canoeing,19
2008,Swimming,19
1932,Athletics,19
1972,Alpine Skiing,19
1968,Bobsleigh,19
1928,Gymnastics,19
2008,Canoeing,19
1964,Ice Hockey,19
1992,Cross Country Skiing,19
2010,Snowboarding,19
1980,Cycling,19
2004,Swimming,19
2012,Athletics,19
1968,Swimming,19
2008,Swimming,19
1952,Basketball,19
1988,Rhythmic Gymnastics,19
1984,Sailing,19
2000,Weightlifting,19
1992,Tennis,19
2010,Alpine Skiing,19
1988,Swimming,19
1996,Basketball,19
1992,Basketball,19
1912,Athletics,19
1980,Fencing,19
1956,Ice Hockey,19
1998,Snowboarding,19
1996,Swimming,19
1988,Swimming,19
2000,Trampolining,19
1980,Swimming,19
2000,Boxing,19
1972,Judo,19
1992,Canoeing,19
1992,Cross Country Skiing,19
1976,Boxing,19
1992,Boxing,19
1988,Canoeing,19
2004,Swimming,19
2014,Alpine Skiing,19
1996,Basketball,19
1968,Diving,19
2000,Football,19
2016,Swimming,19
1976,Swimming,19
1984,Cross Country Skiing,19
1972,Athletics,19
1988,Swimming,19
1984,Athletics,19
1984,Swimming,19
1984,Swimming,19
1968,Boxing,19
2006,Freestyle Skiing,19
1996,Athletics,19
2014,Snowboarding,19
1984,Athletics,19
1968,Speed Skating,19
1952,Canoeing,19
1972,Hockey,19
1988,Athletics,19
2008,Table Tennis,19
2004,Athletics,19
2000,Weightlifting,19
1908,Athletics,19
1964,Wrestling,19
1976,Alpine Skiing,19
1984,Swimming,19
1936,Figure Skating,19
1920,Athletics,19
2016,Shooting,19
1988,Water Polo,19
1976,Boxing,19
1996,Athletics,19
1972,Athletics,19
1988,Hockey,19
1976,Alpine Skiing,19
1960,Cycling,19
1992,Athletics,19
1952,Swimming,19
1912,Wrestling,19
1992,Athletics,19
1996,Gymnastics,19
2012,Weightlifting,19
1960,Ice Hockey,19
1952,Fencing,19
2004,Boxing,19
1932,Rowing,19
1908,Wrestling,19
1964,Swimming,19
1988,Sailing,19
1968,Alpine Skiing,19
2012,Boxing,19
1936,Swimming,19
1992,Speed Skating,19
1960,Fencing,19
1964,Athletics,19
1992,Luge,19
2008,Boxing,19
1988,Archery,19
1972,Football,19
1992,Athletics,19
2012,Hockey,19
1968,Boxing,19
1980,Alpine Skiing,19
1992,Swimming,19
1912,Athletics,19
1936,Boxing,19
2012,Gymnastics,19
1984,Weightlifting,19
1988,Athletics,19
1948,Swimming,19
2012,Volleyball,19
1992,Canoeing,19
2016,Shooting,19
1998,Figure Skating,19
2000,Basketball,19
1960,Ice Hockey,19
1932,Swimming,19
1964,Volleyball,19
1968,Figure Skating,19
2008,Weightlifting,19
1952,Basketball,19
1980,Basketball,19
2012,Boxing,19
2010,Short Track Speed Skating,19
1968,Boxing,19
1964,Swimming,19
1976,Swimming,19
1988,Football,19
1968,Water Polo,19
1956,Rowing,19
1964,Judo,19
2000,Archery,19
1976,Gymnastics,19
1960,Alpine Skiing,19
1960,Swimming,19
2002,Ice Hockey,19
1980,Canoeing,19
1996,Swimming,19
2016,Swimming,19
1912,Athletics,19
1924,Boxing,19
2004,Cycling,19
1980,Weightlifting,19
1992,Equestrianism,19
1984,Swimming,19
1968,Rowing,19
2016,Canoeing,19
2012,Weightlifting,19
1920,Athletics,19
1984,Swimming,19
1980,Swimming,19
1928,Athletics,19
2000,Rowing,19
1992,Figure Skating,19
1976,Canoeing,19
1980,Swimming,19
1984,Swimming,19
1980,Swimming,19
1968,Gymnastics,19
2000,Weightlifting,19
2016,Rowing,19
1984,Basketball,19
2008,Cycling,19
2014,Luge,19
1972,Swimming,19
1996,Swimming,19
1968,Volleyball,19
1912,Cycling,19
1928,Athletics,19
1960,Cycling,19
1972,Swimming,19
2004,Rhythmic Gymnastics,19
1976,Swimming,19
1952,Cycling,19
2000,Canoeing,19
2012,Rhythmic Gymnastics,19
1956,Swimming,19
1964,Cycling,19
2014,Alpine Skiing,19
2006,Luge,19
1928,Athletics,19
2004,Swimming,19
1964,Swimming,19
2000,Swimming,19
1980,Wrestling,19
1996,Tennis,19
1984,Swimming,19
1928,Diving,19
2000,Weightlifting,19
1964,Swimming,19
2008,Cycling,19
1988,Sailing,19
1988,Volleyball,19
1992,Swimming,19
1984,Alpine Skiing,19
2000,Swimming,19
1992,Tennis,19
1980,Luge,19
1936,Alpine Skiing,19
1988,Swimming,19
2016,Swimming,19
1984,Water Polo,19
1988,Diving,19
1948,Athletics,19
2008,Football,19
2006,Alpine Skiing,19
1964,Swimming,19
2010,Snowboarding,19
2012,Swimming,19
2012,Swimming,19
2016,Cycling,19
2008,Rhythmic Gymnastics,19
1952,Cycling,19
2004,Swimming,19
1980,Canoeing,19
1968,Ice Hockey,19
1984,Boxing,19
1984,Football,19
1952,Rowing,19
2016,Swimming,19
1992,Short Track Speed Skating,19
1994,Short Track Speed Skating,19
2008,Swimming,19
2008,Swimming,19
1996,Athletics,19
1952,Wrestling,19
2000,Tennis,19
1984,Boxing,19
2012,Table Tennis,19
1912,Rowing,19
1992,Biathlon,19
1968,Athletics,19
1992,Diving,19
1960,Athletics,19
1980,Hockey,19
2000,Tennis,19
1908,Water Polo,19
1984,Ski Jumping,19
1956,Cycling,19
2008,Athletics,19
2012,Basketball,19
1988,Swimming,19
1992,Badminton,19
2002,Figure Skating,19
1984,Basketball,19
1996,Gymnastics,19
1976,Cross Country Skiing,19
1980,Hockey,19
2016,Cycling,19
1994,Bobsleigh,19
2012,Sailing,19
1984,Wrestling,19
1992,Swimming,19
1948,Water Polo,19
1976,Cycling,19
2004,Football,19
2004,Canoeing,19
1980,Canoeing,19
2004,Judo,19
1964,Water Polo,19
1988,Swimming,19
1906,Rowing,19
1992,Luge,19
1912,Wrestling,19
2008,Swimming,19
1992,Biathlon,19
1980,Swimming,19
1992,Speed Skating,19
2000,Athletics,19
1972,Football,19
1968,Diving,19
1980,Canoeing,19
2012,Football,19
2002,Figure Skating,19
2016,Swimming,19
2012,Synchronized Swimming,19
1972,Cycling,19
2004,Athletics,19
1984,Swimming,19
1980,Ice Hockey,19
1996,Swimming,19
1996,Weightlifting,19
1996,Rhythmic Gymnastics,19
1992,Football,19
2008,Diving,19
1968,Figure Skating,19
1920,Football,19
1998,Short Track Speed Skating,19
1904,Athletics,19
1948,Athletics,19
1976,Boxing,19
1994,Freestyle Skiing,19
1948,Boxing,19
2004,Swimming,19
2008,Football,19
1952,Boxing,19
1956,Athletics,19
2012,Diving,19
1924,Athletics,19
1988,Shooting,19
1972,Ice Hockey,19
1980,Figure Skating,19
2012,Rhythmic Gymnastics,19
1988,Swimming,19
2000,Taekwondo,19
2008,Canoeing,19
1972,Alpine Skiing,19
1980,Swimming,19
1968,Hockey,19
1980,Canoeing,19
